title,description,link,source,author,published,scraped_at,guid
Haaretz Cartoon,,https://www.haaretz.com/opinion/daily-cartoon/2025-10-23/ty-article-opinion/haaretz-cartoon/0000019a-12b2-d582-a39e-5af6b1e80000,Haaretz,Eran Wolkowski,2025-10-23T20:13:26,2025-10-23 21:09:28.751392,https://www.haaretz.com/opinion/daily-cartoon/2025-10-23/ty-article-opinion/haaretz-cartoon/0000019a-12b2-d582-a39e-5af6b1e80000
Cuomo's best debate yet only proves why his Israel-centered anti-Mamdani campaign is a losing formula,"In the New York mayoral race, Zohran Mamdani's views are not fringe. He is articulating what many Americans already believe. So when his critics attack him on Israel, they are out of touch, to say the least",https://www.haaretz.com/israel-news/haaretz-today/2025-10-23/ty-article/.premium/cuomos-best-debate-proves-why-his-israel-focused-anti-mamdani-campaign-is-a-losing-bet/0000019a-11e5-d2fc-a79a-9ff7125e0000,Haaretz,Etan Nechin,2025-10-23T20:13:40,2025-10-23 21:09:28.751350,https://www.haaretz.com/israel-news/haaretz-today/2025-10-23/ty-article/.premium/cuomos-best-debate-proves-why-his-israel-focused-anti-mamdani-campaign-is-a-losing-bet/0000019a-11e5-d2fc-a79a-9ff7125e0000
"Even if the West Bank is annexed in practice, Israel should not enshrine its 60-year-old sin in law","Israeli control of the West Bank is the darkest curse hanging over the nation. Without efforts to establish a Palestinian state, Israel won't recover from the calamities that have befallen it under the current government",https://www.haaretz.com/opinion/editorial/2025-10-23/ty-article-opinion/israel-can-not-enshrine-its-sin-in-law-even-if-the-west-bank-is-annexed-in-practice/0000019a-11fa-d77b-a3ff-37fb39230000,Haaretz,Haaretz Editorial,2025-10-23T20:19:33,2025-10-23 21:09:28.751319,https://www.haaretz.com/opinion/editorial/2025-10-23/ty-article-opinion/israel-can-not-enshrine-its-sin-in-law-even-if-the-west-bank-is-annexed-in-practice/0000019a-11fa-d77b-a3ff-37fb39230000
Cuomo faces backlash in New York mayoral race after 'racist' attack on rival Mamdani,"Former Governor accused of 'making light of 9/11 and stoking hatred' in remarks aimed at Democratic frontrunner Zohran Mamdani, who hopes to become New York's first Muslim mayor",https://www.haaretz.com/us-news/2025-10-23/ty-article/.premium/cuomo-faces-backlash-in-new-york-mayoral-race-after-racist-attack-on-rival-mamdani/0000019a-12c4-d77b-a3ff-37e554370000,Haaretz,Etan Nechin,2025-10-23T20:42:40,2025-10-23 21:09:28.751286,https://www.haaretz.com/us-news/2025-10-23/ty-article/.premium/cuomo-faces-backlash-in-new-york-mayoral-race-after-racist-attack-on-rival-mamdani/0000019a-12c4-d77b-a3ff-37e554370000
The IDF can't 'protect' Palestinians from settler attacks. Settlers are IDF auxillaries,"'The army stood by,' write journalists who see themselves as opponents of the occupation, saying the IDF 'has the legal and moral duty to protect Palestinians,' but the army cannot protect those whom it is oppressing",https://www.haaretz.com/opinion/2025-10-23/ty-article-opinion/.premium/the-idf-cant-protect-palestinians-from-settler-attacks-settlers-are-idf-auxillaries/0000019a-11d1-d77b-a3ff-37f18b840000,Haaretz,Hanin Majadli,2025-10-23T20:52:06,2025-10-23 21:09:28.751250,https://www.haaretz.com/opinion/2025-10-23/ty-article-opinion/.premium/the-idf-cant-protect-palestinians-from-settler-attacks-settlers-are-idf-auxillaries/0000019a-11d1-d77b-a3ff-37f18b840000
"To the U.S., Israel is a toddler playing at legislation","What is happening before our very eyes could be viewed as an expansion of the Oslo Accords, but with a twist that would make former Prime Minister Yitzhak Rabin turn over in his grave and former Defense Minister Moshe Dayan gouge out his other eye",https://www.haaretz.com/opinion/2025-10-23/ty-article-opinion/.premium/to-the-u-s-israel-is-a-toddler-playing-at-legislation/0000019a-128d-d1c4-a99f-73bf6d6d0000,Haaretz,Carolina Landsmann,2025-10-23T20:53:22,2025-10-23 21:09:28.751211,https://www.haaretz.com/opinion/2025-10-23/ty-article-opinion/.premium/to-the-u-s-israel-is-a-toddler-playing-at-legislation/0000019a-128d-d1c4-a99f-73bf6d6d0000
"Vance, Netanyahu Blast Israeli Bill Applying Sovereignty to West Bank as Trump Warns of Risk to US Support",US Vice President JD Vance on Thursday sharply criticized the Israeli parliament&#8217;s preliminary vote to extend its laws to parts...,https://www.algemeiner.com/2025/10/23/vance-netanyahu-blast-israeli-bill-applying-sovereignty-west-bank-trump-warns-risk-us-support/,Algemeiner,Corey Walker,2025-10-23T20:28:07,2025-10-23 21:09:22.807117,https://www.algemeiner.com/?p=756015
"Weeks into school year, some Haredi girls still at home due to discrimination","For almost two months, entrenched bias against Israelis of Sephardic origin has left some ultra-Orthodox students without a place to study The post Weeks into school year, some Haredi girls still at home due to discrimination appeared first on The Times of Israel .",https://www.timesofisrael.com/weeks-into-school-year-some-haredi-girls-still-at-home-due-to-discrimination/,Times of Israel,,2025-10-23T20:06:25,2025-10-23 21:09:14.697021,https://www.timesofisrael.com/?p=3672467
An Israeli restaurant chain said it closed due to boycotts. Protesters are celebrating.,"The owner of a vegan kosher food chain in Washington, D.C., said boycotts that targeted his business for its ties to Israel led to the permanent closure this month of his last two restaurants. This development is the latest chapter in an ongoing wave of vandalism and boycotts aimed at Israeli and kosher restaurants, which... The post An Israeli restaurant chain said it closed due to boycotts. Protesters are celebrating. appeared first on The Forward .",https://forward.com/news/778207/shouk-boycott-bds-israel-gaza-vegan-kosher-dc/,The Forward,Hannah Feuer,2025-10-23T20:18:32,2025-10-23 21:09:12.540315,https://forward.com/?p=778207
Bernie Sanders downplays Graham Platner’s Nazi tattoo: ‘There might be one or two more important issues’,"(JTA) — After Graham Platner, the progressive Senate hopeful running in Maine’s Democratic primary, revealed this week that he had had a Nazi-inspired tattoo on his chest for nearly two decades, several of his allies on the left cut him loose. One who hasn’t: Vermont&#8217;s Jewish senator, Bernie Sanders. “I’m not overly impressed by a... The post Bernie Sanders downplays Graham Platner’s Nazi tattoo: ‘There might be one or two more important issues’ appeared first on The Forward .",https://forward.com/fast-forward/778222/bernie-sanders-downplays-graham-platners-nazi-tattoo-there-might-be-one-or-two-more-important-issues/,The Forward,Andrew Lapin,2025-10-23T20:28:00,2025-10-23 21:09:12.540265,https://forward.com/?p=778222
