title,description,link,source,author,published,scraped_at,guid
"If Netanyahu really wants to change the Middle East, there's one last character that needs to exit stage left",,https://www.haaretz.com/opinion/2026-03-06/ty-article-opinion/.premium/one-last-character-to-exit-stage-left/0000019c-bff2-d600-a9be-bff202ea0000,Haaretz,Carolina Landsmann,2026-03-06T04:34:52,2026-03-06 04:40:12.279987,https://www.haaretz.com/opinion/2026-03-06/ty-article-opinion/.premium/one-last-character-to-exit-stage-left/0000019c-bff2-d600-a9be-bff202ea0000
US probe said to indicate American forces likely launched strike that hit Iran girls school,"Officials stress US military investigators haven't yet reached final conclusion or completed investigation, which Hegseth confirms: 'We, of course, never target civilian targets' The post US probe said to indicate American forces likely launched strike that hit Iran girls school appeared first on The Times of Israel .",https://www.timesofisrael.com/us-probe-said-to-indicate-american-forces-likely-launched-strike-that-hit-iran-girls-school/,Times of Israel,,2026-03-06T03:20:02,2026-03-06 04:39:59.620494,https://www.timesofisrael.com/?p=3770513
Don't return to the security zone,"Israel must take advantage of the new window of opportunity to coordinate actions with Beirut and with relevant international players, and to prioritize the diplomatic effort to weaken Hezbollah",https://www.haaretz.com/opinion/editorial/2026-03-06/ty-article-opinion/dont-return-to-the-security-zone/0000019c-bff1-d600-a9be-bff3ee3e0000,Haaretz,Haaretz,2026-03-06T02:24:42,2026-03-06 03:07:25.468624,https://www.haaretz.com/opinion/editorial/2026-03-06/ty-article-opinion/dont-return-to-the-security-zone/0000019c-bff1-d600-a9be-bff3ee3e0000
"In safety precaution, Israel to bar Friday Ramadan prayers at Temple Mount amid Iran war","Israeli authorities stress that all holy sites in Jerusalem's Old City are closed to worshippers, as gatherings remain capped at 50 people despite easing of restrictions The post In safety precaution, Israel to bar Friday Ramadan prayers at Temple Mount amid Iran war appeared first on The Times of Israel .",https://www.timesofisrael.com/in-safety-precaution-israel-to-bar-friday-ramadan-prayers-at-temple-mount-amid-iran-war/,Times of Israel,,2026-03-06T01:37:15,2026-03-06 03:07:13.219750,https://www.timesofisrael.com/?post_type=liveblog_entry&p=3770481
"In shadow of war, Israel’s Winter Paralympian is ready to ski – but not on Shabbat","Sheina Vaspi to skip two events at 2026 Milano Cortina Games due to Shabbat observance, but vows to ensure Israeli flag flies at Paralympic Games The post In shadow of war, Israel&#8217;s Winter Paralympian is ready to ski &#8211; but not on Shabbat appeared first on The Times of Israel .",https://www.timesofisrael.com/in-shadow-of-war-israels-winter-paralympian-is-ready-to-ski-but-not-on-shabbat/,Times of Israel,,2026-03-06T02:07:58,2026-03-06 03:07:13.219708,https://www.timesofisrael.com/?p=3769006
"US, Israel say Iran missile fire down, most launchers taken out as offensive ramps up","Hegseth says firepower set to surge as B-2s start dropping heavy bombs on missile sites deep underground; Zamir says new phase will target regime's foundations; cluster warhead fired at central Israel in late night attack The post US, Israel say Iran missile fire down, most launchers taken out as offensive ramps up appeared first on The Times of Israel .",https://www.timesofisrael.com/us-israel-say-iran-missile-fire-down-most-launchers-taken-out-as-offensive-ramps-up/,Times of Israel,,2026-03-06T02:43:35,2026-03-06 03:07:13.219656,https://www.timesofisrael.com/?p=3770463
"Novelty no more, Team Israel goes to bat for local game with return to World Baseball Classic","Built mainly around American Jewish players, the team returning to the global tourney this week has become a symbol of Jewish identity and a driver for the sport's growth at home The post Novelty no more, Team Israel goes to bat for local game with return to World Baseball Classic appeared first on The Times of Israel .",https://www.timesofisrael.com/novelty-no-more-team-israel-goes-to-bat-for-local-game-with-return-to-world-baseball-classic/,Times of Israel,,2026-03-06T01:22:35,2026-03-06 01:41:32.279073,https://www.timesofisrael.com/?p=3766273
Tucker Carlson sparks blowback after accusing Chabad of stoking Iran war for religious purposes,Carlson's stream on Thursday suggested that the Hasidic movement is seeking to destroy Muslim holy sites in Israel. -- The post Tucker Carlson sparks blowback after accusing Chabad of stoking Iran war for religious purposes appeared first on Jewish Telegraphic Agency .,https://www.jta.org/2026/03/05/united-states/tucker-carlson-sparks-blowback-after-accusing-chabad-of-stoking-iran-war-for-religious-purposes,JTA,Andrew Lapin,2026-03-06T01:00:31,2026-03-06 01:41:27.337416,https://www.jta.org/?p=1897871
Boichik Bagels is setting for short drama ‘Lox’ at East Bay Jewish film fest,Boichik Bagels’ College Avenue location in Berkeley is the setting for a new short film about Alzheimer’s. “Lox” takes place as bagel-lovers greet each other and schmooze in a slow-moving [&#8230;],https://jweekly.com/2026/03/05/boichik-bagels-is-the-setting-for-short-drama-lox-at-east-bay-jewish-film-fest/,J. Weekly,David A.M. Wilensky,2026-03-05T23:01:00,2026-03-06 01:41:22.344805,https://jweekly.com/?p=300616
Purim and the Ten Commandments,[&#8230;] The post Purim and the Ten Commandments appeared first on Jewish Journal .,https://jewishjournal.com/spiritual/poetry/387416/purim-and-the-ten-commandments/,Jewish Journal,Gershon Hepner,2026-03-05T23:57:58,2026-03-06 00:51:24.008158,https://jewishjournal.com/?p=387416
On That Day – A poem for Parsha Ki Tisa,"When all of the people are counted – All of them, not just the ones who look like us. The post On That Day &#8211; A poem for Parsha Ki Tisa appeared first on Jewish Journal .",https://jewishjournal.com/judaism/387326/on-that-day-a-poem-for-parsha-ki-tisa/,Jewish Journal,Rick Lupert,2026-03-06T00:00:18,2026-03-06 00:51:24.008129,https://jewishjournal.com/?p=387326
A Bisl Torah — Spiritual Enslavement,Spiritual enslavement is not confined to the Egypt in the Torah. The post A Bisl Torah — Spiritual Enslavement appeared first on Jewish Journal .,https://jewishjournal.com/judaism/a-bisl-torah/387419/spiritual-enslavement/,Jewish Journal,Rabbi Nicole Guzik,2026-03-06T00:11:16,2026-03-06 00:51:24.008093,https://jewishjournal.com/?p=387419
A Moment in Time: God’s Birthday,[&#8230;] The post A Moment in Time: God’s Birthday appeared first on Jewish Journal .,https://jewishjournal.com/commentary/blogs/387375/a-moment-in-time-gods-birthday/,Jewish Journal,Rabbi Zach Shapiro,2026-03-06T00:15:11,2026-03-06 00:51:24.008054,https://jewishjournal.com/?p=387375
Tucker Carlson’s latest baseless conspiracy blames Iran war on Chabad movement,Far-right conspiracist claims Hasidic group is orchestrating 'global religious war'; Jewish security organization warns of surge in violent antisemitic rhetoric online The post Tucker Carlson&#8217;s latest baseless conspiracy blames Iran war on Chabad movement appeared first on The Times of Israel .,https://www.timesofisrael.com/tucker-carlsons-latest-baseless-conspiracy-blames-iran-war-on-chabad-movement/,Times of Israel,,2026-03-05T23:29:58,2026-03-06 00:51:20.620650,https://www.timesofisrael.com/?p=3769948
Officer seriously wounded in Lebanon as strikes pound Hezbollah bastion near Beirut,Second soldier also wounded after troops ordered to push deeper into country; Lebanon says death toll in fighting up to 123 as thousands flee capital ahead of strikes on Dahiyeh suburb The post Officer seriously wounded in Lebanon as strikes pound Hezbollah bastion near Beirut appeared first on The Times of Israel .,https://www.timesofisrael.com/officer-seriously-wounded-in-lebanon-as-strikes-pound-hezbollah-bastion-near-beirut/,Times of Israel,,2026-03-05T23:52:48,2026-03-06 00:51:20.620605,https://www.timesofisrael.com/?p=3770396
"Trump fires homeland security chief Kristi Noem, taps Oklahoma senator for job","US president, reportedly unhappy over performance at recent hearing over immigration crackdown, says 'MAGA warrior' Markwayne Mullin will take over job; critics say more change needed at DHS The post Trump fires homeland security chief Kristi Noem, taps Oklahoma senator for job appeared first on The Times of Israel .",https://www.timesofisrael.com/trump-fires-homeland-security-chief-kristi-noem-taps-oklahoma-senator-for-job/,Times of Israel,,2026-03-05T23:53:04,2026-03-06 00:51:20.620567,https://www.timesofisrael.com/?p=3770214
"Iranian ballistic missile attacks down 90% since start of war, says US CENTCOM chief","Adm. Brad Cooper also reports 83% drop in Iranian drone strikes, says Trump tasked military with 'razing Iran’s ballistic missile industrial base' * Hegseth: ‘No expansion’ of US war objectives The post Iranian ballistic missile attacks down 90% since start of war, says US CENTCOM chief appeared first on The Times of Israel .",https://www.timesofisrael.com/liveblog-march-06-2026/,Times of Israel,,2026-03-05T23:59:50,2026-03-06 00:51:20.620527,https://www.timesofisrael.com/?p=3770456
Anti-Zionist activists stage blood libel display near White House,"Actors dressed as Netanyahu, Trump and Epstein dismember and devour fake dead baby, rehashing trope that has caused mass violence against Jews for centuries The post Anti-Zionist activists stage blood libel display near White House appeared first on The Times of Israel .",https://www.timesofisrael.com/anti-zionist-activists-stage-blood-libel-display-near-white-house/,Times of Israel,,2026-03-06T00:19:52,2026-03-06 00:51:20.620479,https://www.timesofisrael.com/?p=3770430
"Despite war, Israel releases ‘Michelle,’ its 2026 Eurovision song","Song to be performed by Noam Bettan at contest in Vienna this May is largely in Hebrew and French, with one verse in English, and 'touches on the whole spectrum of emotions' The post Despite war, Israel releases &#8216;Michelle,&#8217; its 2026 Eurovision song appeared first on The Times of Israel .",https://www.timesofisrael.com/despite-war-israel-releases-michelle-its-2026-eurovision-song/,Times of Israel,,2026-03-06T00:42:00,2026-03-06 00:51:20.620435,https://www.timesofisrael.com/?p=3769590
Hate crime charges filed after antisemitic graffiti on S.F. church,A man accused of scrawling “F*** the Jews” and other antisemitic and homophobic messages on a San Francisco church was in custody on Thursday after city prosecutors charged him with [&#8230;],https://jweekly.com/2026/03/05/hate-crime-charges-filed-after-antisemitic-and-anti-gay-graffiti-on-s-f-church/,J. Weekly,Niva Ashkenazi,2026-03-05T23:41:23,2026-03-06 00:51:10.706383,https://jweekly.com/?p=300608
Oakland shul raises money for staffer’s family killed in Iranian strike,Beth Jacob Congregation in Oakland is raising money to support a family in Israel whose three children were killed Sunday by an Iranian missile strike in Beit Shemesh. The children [&#8230;],https://jweekly.com/2026/03/05/oakland-synagogue-raises-money-for-staffers-family-killed-in-iranian-strike/,J. Weekly,Lea Loeb,2026-03-06T00:50:44,2026-03-06 00:51:10.706339,https://jweekly.com/?p=300618
Former PM Bennett slams Netanyahu coalition for delegitimizing Iran war opposers,The former prime minister blames Netanyahu's coalition and ministers for advancing divisive political moves under the guise of the Iran war and delegitimizing opposition MKs 'as if they were the enemy and not Khamenei',https://www.haaretz.com/israel-news/israel-politics/2026-03-06/ty-article/.premium/ex-pm-bennett-slams-netanyahu-coalition-for-delegitimizing-iran-war-opposers/0000019c-bed3-de76-a7fe-fed365ef0000,Haaretz,Haaretz,2026-03-05T23:00:08,2026-03-05 23:29:38.145146,https://www.haaretz.com/israel-news/israel-politics/2026-03-06/ty-article/.premium/ex-pm-bennett-slams-netanyahu-coalition-for-delegitimizing-iran-war-opposers/0000019c-bed3-de76-a7fe-fed365ef0000
"China in Talks With Iran to Allow Safe Oil and Gas Passage Through Hormuz, Sources Say","China is in talks with Iran to allow crude oil and Qatari liquefied natural gas vessels safe passage through the Strait of Hormuz as the US-Israeli war on Tehran intensifies, three diplomatic sources told...",https://www.algemeiner.com/2026/03/05/china-talks-iran-allow-safe-oil-gas-passage-hormuz-sources-say/,Algemeiner,Reuters and Algemeiner Staff,2026-03-05T18:24:06,2026-03-05 23:29:33.556650,https://www.algemeiner.com/?p=767178
"Israel Decided to Kill Khamenei in November, Defense Minister Says","Israel took the decision to kill Iran&#8217;s Supreme Leader Ali Khamenei in November and was planning to carry out the operation around six months later, Defense Minister Israel Katz...",https://www.algemeiner.com/2026/03/05/israel-decided-kill-khamenei-november-defense-minister-says/,Algemeiner,Reuters and Algemeiner Staff,2026-03-05T18:27:54,2026-03-05 23:29:33.556618,https://www.algemeiner.com/?p=767181
"Trump Wants Say on Iran’s Next Leader, Claims Tehran Calling US About a Deal","US President Donald Trump claimed the right to join Iran in deciding its next leader as the war escalated on Thursday, with...",https://www.algemeiner.com/2026/03/05/trump-wants-say-irans-next-leader-claims-tehran-calling-us-deal/,Algemeiner,Reuters and Algemeiner Staff,2026-03-05T18:29:09,2026-03-05 23:29:33.556572,https://www.algemeiner.com/?p=767184
"Antisemitic Attacks Across Canada Spark Alarm as Jewish Community Faces Surge of Violence, Harassment","A wave of antisemitic incidents across Canada is raising alarm within the country&#8217;s Jewish community, as tensions linked to conflict...",https://www.algemeiner.com/2026/03/05/antisemitic-attacks-canada-spark-alarm-jewish-community-faces-surge-violence-harassment/,Algemeiner,Ailin Vilches Arguello,2026-03-05T22:20:25,2026-03-05 23:29:33.556526,https://www.algemeiner.com/?p=767137
Israeli Government Report Reveals a ‘Significant Penetration of Muslim Brotherhood Ideology’ Across Europe,Israel&#8217;s Ministry for Diaspora Affairs and Combating Antisemitism has published a new report detailing dozens of activists and organizations affiliated...,https://www.algemeiner.com/2026/03/05/israeli-government-report-reveals-significant-penetration-muslim-brotherhood-ideology-europe/,Algemeiner,David Michael Swindle,2026-03-05T22:49:53,2026-03-05 23:29:33.556492,https://www.algemeiner.com/?p=767010
Iraqi Kurds reject role in anti-Iran operations,"“Leave the Kurds alone,” Iraqi first lady Shanaz Ibrahim Ahmed wrote. “We are not guns for hire.” The post Iraqi Kurds reject role in anti-Iran operations appeared first on JNS.org .",https://www.jns.org/iraqi-kurds-reject-role-in-anti-iran-operations/,JNS,Andrew Bernard,2026-03-05T22:16:36,2026-03-05 23:29:31.190727,https://www.jns.org/?p=648532
House rejects Iran war powers resolution,"Lawmakers opposed the move to restrict U.S. military operations along mostly party lines, with two Republicans voting in favor of the resolution and four Democrats against. The post House rejects Iran war powers resolution appeared first on JNS.org .",https://www.jns.org/house-rejects-iran-war-powers-resolution/,JNS,Andrew Bernard,2026-03-05T22:26:01,2026-03-05 23:29:31.190694,https://www.jns.org/?p=648537
Touro University teaching fellowship to counter campus Jew-hatred,"“If every campus suddenly had professors willing to do this, we wouldn’t need Qatar-level money,” Mark Goldfeder, of the National Jewish Advocacy Center, told JNS. The post Touro University teaching fellowship to counter campus Jew-hatred appeared first on JNS.org .",https://www.jns.org/touro-university-teaching-fellowship-to-counter-campus-jew-hatred/,JNS,Jessica Russak-Hoffman,2026-03-05T22:33:16,2026-03-05 23:29:31.190660,https://www.jns.org/?p=648543
USHMM acquires ‘Captain America’ comic with superhero punching Hitler,"“Here were Simon and Kirby, sending their star-spangled avatar to deck Hitler right on the cover,” pop-culture historian Roy Schwartz told JNS. The post USHMM acquires ‘Captain America’ comic with superhero punching Hitler appeared first on JNS.org .",https://www.jns.org/ushmm-acquires-captain-america-comic-with-superhero-punching-hitler/,JNS,Jessica Russak-Hoffman,2026-03-05T22:54:39,2026-03-05 23:29:31.190621,https://www.jns.org/?p=648546
"NY Jewish community center to pay $100,200 in religious discrimination settlement","“When religion conflicts with a work requirement, employers must provide an accommodation,” acting director of the U.S. Equal Employment Opportunity Commission’s New York District Office stated. The post NY Jewish community center to pay $100,200 in religious discrimination settlement appeared first on JNS.org .",https://www.jns.org/ny-jewish-community-center-to-pay-100200-in-religious-discrimination-settlement/,JNS,,2026-03-05T22:59:09,2026-03-05 23:29:31.190562,https://www.jns.org/?p=648557
US asks Ukraine for assistance in shooting down Iranian Shahed drones in Middle East,"Zelensky says Kyiv will provide 'necessary means' and 'Ukrainian specialists' to assist in defending against Iranian drones, which Russia has also used to pummel his country The post US asks Ukraine for assistance in shooting down Iranian Shahed drones in Middle East appeared first on The Times of Israel .",https://www.timesofisrael.com/us-asks-ukraine-for-assistance-in-shooting-down-iranian-shahed-drones-in-middle-east/,Times of Israel,,2026-03-05T22:19:06,2026-03-05 23:29:26.247171,https://www.timesofisrael.com/?p=3770054
Sissi says Egypt in ‘state of near-emergency’ as Iran war threatens economy,"Egyptian president warns price-gougers could be tried 'in military courts,' as shipping companies, seeking to avoid Strait of Hormuz near Iran, no longer pass through Suez Canal either The post Sissi says Egypt in ‘state of near-emergency’ as Iran war threatens economy appeared first on The Times of Israel .",https://www.timesofisrael.com/sissi-says-egypt-in-state-of-near-emergency-as-iran-war-threatens-economy/,Times of Israel,,2026-03-05T22:28:41,2026-03-05 23:29:26.247124,https://www.timesofisrael.com/?p=3770348
House defeats Iran war powers resolution as Democrats wrestle with Israel,"The House of Representatives on Thursday rejected a Democratic-led effort to limit President Donald Trump’s authority to expand U.S. military operations against Iran, voting largely along party lines with some defections on both sides. The 212-to&#8211;219 vote exposed deep divisions within the Democratic Party, including among Jewish members who support confronting Tehran but say it... The post House defeats Iran war powers resolution as Democrats wrestle with Israel appeared first on The Forward .",https://forward.com/fast-forward/810337/war-powers-trump-democrats-iran/,The Forward,Jacob Kornbluh,2026-03-05T22:26:33,2026-03-05 23:29:24.096095,https://forward.com/?p=810337
My family runs to our safe room when the sirens sound. I try to believe it’s enough.,"Safe rooms offer psychological protection as much as physical security, writes an Israeli who's spent the week dashing into his. -- The post My family runs to our safe room when the sirens sound. I try to believe it’s enough. appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2026/03/05/israel/my-family-runs-to-our-safe-room-when-the-sirens-sound-i-try-to-believe-its-enough,JTA,Uriel Heilman,2026-03-05T22:15:04,2026-03-05 23:29:21.468983,https://www.jta.org/?p=1897761
"Calling Herzog a ‘disgrace,’ Trump demands immediate pardon for Netanyahu amid Iran war","“I want him to focus on the war and not on the f—cking court case,” President Donald Trump told Axios. -- The post Calling Herzog a &#8216;disgrace,&#8217; Trump demands immediate pardon for Netanyahu amid Iran war appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2026/03/05/israel/calling-herzog-a-disgrace-trump-demands-immediate-pardon-for-netanyahu-amid-iran-war,JTA,Grace Gilson,2026-03-05T22:46:00,2026-03-05 23:29:21.468942,https://www.jta.org/?p=1897849
"Sen. Tim Sheehy forcibly removes anti-war protester who shouted, ‘No one wants to fight for Israel’","The protester, a former Marine and Green Party candidate in North Carolina, said his arm was broken. -- The post Sen. Tim Sheehy forcibly removes anti-war protester who shouted, ‘No one wants to fight for Israel’ appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2026/03/05/united-states/sen-tim-sheehy-forcibly-removes-anti-war-protester-who-shouted-no-one-wants-to-fight-for-israel,JTA,Grace Gilson,2026-03-05T22:55:24,2026-03-05 23:29:21.468900,https://www.jta.org/?p=1897810
Man who stabbed Spanish tourist at Berlin Holocaust memorial sentenced to 13 years in prison,The 19-year-old Syrian asylum seeker told authorities at the time of the incident that he wanted to kill Jews. -- The post Man who stabbed Spanish tourist at Berlin Holocaust memorial sentenced to 13 years in prison appeared first on Jewish Telegraphic Agency .,https://www.jta.org/2026/03/05/global/man-who-stabbed-spanish-tourist-at-berlin-holocaust-memorial-sentenced-to-13-years-in-prison,JTA,Jackie Hajdenberg,2026-03-05T23:21:12,2026-03-05 23:29:21.468847,https://www.jta.org/?p=1897856
Has Dubai's carefully curated image been shattered by Iran strikes?,"Social media influencers have long boasted of feeling safer in the United Arab Emirates than in their home countries. Some content creators are doubling down, even as Iran targets the Gulf – and the UAE tightens its grip",https://www.haaretz.com/middle-east-news/2026-03-05/ty-article-magazine/.premium/has-dubais-carefully-curated-image-been-shattered-by-iran-strikes/0000019c-b9e7-d7e7-a19c-b9ffa6ae0000,Haaretz,Nagham Zbeedat,2026-03-05T21:19:48,2026-03-05 22:14:33.897094,https://www.haaretz.com/middle-east-news/2026-03-05/ty-article-magazine/.premium/has-dubais-carefully-curated-image-been-shattered-by-iran-strikes/0000019c-b9e7-d7e7-a19c-b9ffa6ae0000
Tucker Carlson accuses Chabad of fomenting holy war over Temple Mount via Iran strikes,The former Fox News host alleged the movement is behind inciting a religious war to rebuild the Jewish temple on Jerusalem's Temple Mount. A Chabad spokesperson called the claims a 'dangerous blood libel',https://www.haaretz.com/us-news/2026-03-05/ty-article/.premium/tucker-carlson-accuses-chabad-of-fomenting-holy-war-via-iran-strikes/0000019c-bf9f-db5a-a99f-bfdffd720000,Haaretz,Ben Samuels,2026-03-05T21:40:36,2026-03-05 22:14:33.897057,https://www.haaretz.com/us-news/2026-03-05/ty-article/.premium/tucker-carlson-accuses-chabad-of-fomenting-holy-war-via-iran-strikes/0000019c-bf9f-db5a-a99f-bfdffd720000
Trump: U.S. and Israel 'demolishing Iran at levels never seen before',"Earlier, the House rejected a war powers resolution aimed at curbing the war on Iran by a vote of 212-219",https://www.haaretz.com/israel-news/israel-security/2026-03-05/ty-article/.premium/trump-u-s-and-israel-demolishing-iran-at-levels-never-seen-before/0000019c-bffe-d600-a9be-bffe27370000,Haaretz,Ben Samuels,2026-03-05T21:59:32,2026-03-05 22:14:33.897025,https://www.haaretz.com/israel-news/israel-security/2026-03-05/ty-article/.premium/trump-u-s-and-israel-demolishing-iran-at-levels-never-seen-before/0000019c-bffe-d600-a9be-bffe27370000
"Trump demands to select next Iranian supreme leader, opposes Khamenei's son","Speaking to several news outlets, Trump said that with the likely successor, Mojtaba Khamene, seen as the frontrunner, 'They are wasting their time' as he is 'a lightweight,' adding that the U.S. wants 'to be involved in the process so we don't have to go back every five years'",https://www.haaretz.com/us-news/2026-03-06/ty-article/trump-demands-to-select-next-iranian-supreme-leader-opposes-khameneis-son/0000019c-bf7d-d7b3-affe-bfff34fd0000,Haaretz,Ben Samuels,2026-03-05T22:07:41,2026-03-05 22:14:33.896992,https://www.haaretz.com/us-news/2026-03-06/ty-article/trump-demands-to-select-next-iranian-supreme-leader-opposes-khameneis-son/0000019c-bf7d-d7b3-affe-bfff34fd0000
New York City Police Investigate Antisemitic Subway Assault,The New York City Police Department (NYPD) is investigating an antisemitic incident in which an African American male assaulted a...,https://www.algemeiner.com/2026/03/05/new-york-city-police-investigate-antisemitic-subway-assault/,Algemeiner,Dion J. Pierre,2026-03-05T21:26:38,2026-03-05 22:14:28.821235,https://www.algemeiner.com/?p=767103
"Taiwan Donates Humanitarian Aid to Israel, Sends ‘Message of Hope and Solidarity’ Amid Iran Strikes","Taiwan has donated NT$5.14 million (more than $160,000) for emergency operations and life-saving equipment to Israel amid Iranian ballistic missiles...",https://www.algemeiner.com/2026/03/05/taiwan-donates-humanitarian-aid-israel-sends-message-hope-solidarity-amid-iran-strikes/,Algemeiner,Ailin Vilches Arguello,2026-03-05T22:11:40,2026-03-05 22:14:28.821199,https://www.algemeiner.com/?p=767152
Trump fires Kristi Noem from Department of Homeland Security,The president said that DHS Secretary Kristi Noem would move to a new special envoy role and tapped Sen. Markwayne Mullin (R-Okla.) to replace her. The post Trump fires Kristi Noem from Department of Homeland Security appeared first on JNS.org .,https://www.jns.org/trump-fires-kristi-noem-from-department-of-homeland-security/,JNS,,2026-03-05T21:25:35,2026-03-05 22:14:26.446286,https://www.jns.org/?p=648523
Micah Goodman: How Israel and the US may prevent World War III,"At this historic junction, the author and public intellectual explains how the stakes couldn't be any higher as the two allies attempt to take down Iran's Islamist regime The post Micah Goodman: How Israel and the US may prevent World War III appeared first on The Times of Israel .",https://www.timesofisrael.com/micah-goodman-how-israel-and-the-us-may-prevent-world-war-iii/,Times of Israel,,2026-03-05T21:35:07,2026-03-05 22:14:21.415777,https://www.timesofisrael.com/?p=3770175&preview=true&preview_id=3770175
