title,description,link,source,author,published,scraped_at,guid
East Bay Jewish film fest returns with 22 films in March,"The East Bay International Jewish Film Festival’s 2026 lineup includes an award-winning Israeli documentary about a youth abandoned at birth, an indie comedy about a bar mitzvah boy and a [&#8230;]",https://jweekly.com/2026/02/19/east-bay-jewish-film-fest-to-screen-22-films-from-eight-countries-in-march/,J. Weekly,Lea Loeb,2026-02-20T01:49:09,2026-02-20 03:08:12.566525,https://jweekly.com/?p=299486
He lives and breathes books at S.F.’s Jewish Community Library,"A few years ago, I attended a talk at the Jewish Community Library where academic Sasha Senderovich was speaking about his book “How the Soviet Jew Was Made.” Howard Freedman, [&#8230;]",https://jweekly.com/2026/02/19/he-lives-and-breathes-books-at-s-f-s-jewish-community-library/,J. Weekly,David A.M. Wilensky,2026-02-20T01:50:49,2026-02-20 03:08:12.566480,https://jweekly.com/?p=299484
Israeli police relent from demand that peace conference organizers obtain permit following threat of legal action,Far-right activists have been waging a campaign against Sunday's conference sponsored by the Peace Partnership and have pressed both the municipality and the police to cancel it,https://www.haaretz.com/israel-news/israel-politics/2026-02-20/ty-article/.premium/israeli-police-relent-from-demand-that-peace-conference-organizers-obtain-a-permit/0000019c-77b1-d631-a3de-7fbdc0730000,Haaretz,Adi Hashmonai,2026-02-20T01:14:40,2026-02-20 01:42:34.431303,https://www.haaretz.com/israel-news/israel-politics/2026-02-20/ty-article/.premium/israeli-police-relent-from-demand-that-peace-conference-organizers-obtain-a-permit/0000019c-77b1-d631-a3de-7fbdc0730000
"AG: 'Let police use surveillance,' says gov't stalling legislation","Gali Baharav-Miara pushed back against accusations from the police and National Security Ministry, stating that a bill to authorize advanced surveillance has been 'sitting on the government's table for a long time'",https://www.haaretz.com/israel-news/israel-politics/2026-02-20/ty-article/.premium/ag-let-police-use-surveillance-says-govt-stalling-legislation/0000019c-772a-d759-a7bf-ffba7a640000,Haaretz,Chen Maanit,2026-02-20T01:33:57,2026-02-20 01:42:34.431265,https://www.haaretz.com/israel-news/israel-politics/2026-02-20/ty-article/.premium/ag-let-police-use-surveillance-says-govt-stalling-legislation/0000019c-772a-d759-a7bf-ffba7a640000
"Radical online content derails students hungry for info on Middle East conflict, study finds","Amid a sea of contradictory claims, high schoolers often believe whatever is most repeated in their social media feeds; better education is the answer, says Chapman University report The post Radical online content derails students hungry for info on Middle East conflict, study finds appeared first on The Times of Israel .",https://www.timesofisrael.com/radical-online-content-derails-students-hungry-for-info-on-middle-east-conflict-study-finds/,Times of Israel,,2026-02-20T01:09:50,2026-02-20 01:42:21.176000,https://www.timesofisrael.com/?p=3752538
Jan Schakowsky retracts endorsement in a congressional race over candidate’s AIPAC funding,"The pro-Israel lobby, which has become increasingly radioactive among Democrats, has not said it is backing Donna Miller. -- The post Jan Schakowsky retracts endorsement in a congressional race over candidate&#8217;s AIPAC funding appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2026/02/19/politics/jan-schakowsky-retracts-endorsement-in-a-congressional-race-over-candidates-aipac-funding,JTA,Joseph Strauss,2026-02-20T01:22:13,2026-02-20 01:42:16.478011,https://www.jta.org/?p=1897030
"As war with Iran looms, Israel is not watching the U.S. from the bleachers","As the U.S. accelerates preparations for a broad military attack on Iran, Israel is acting not like a secondary player that would be affected by the regional exchange of blows, but rather an active partner in decision-making, thanks to Netanyahu's insistence on placing Israel at the forefront of a possible confrontation",https://www.haaretz.com/israel-news/2026-02-20/ty-article/.premium/as-war-with-iran-looms-israel-is-not-watching-the-u-s-from-the-bleachers/0000019c-77cf-d618-a19d-77efe7c80000,Haaretz,Amos Harel,2026-02-20T00:23:38,2026-02-20 00:46:20.594257,https://www.haaretz.com/israel-news/2026-02-20/ty-article/.premium/as-war-with-iran-looms-israel-is-not-watching-the-u-s-from-the-bleachers/0000019c-77cf-d618-a19d-77efe7c80000
"Two Men Spit, Say ‘Free Palestine’ as They Attempt to Gain Access to Jewish Center in Dallas",Jewish community leaders on Monday denounced an antisemitic incident in which two men trespassed the grounds of the Olami Dallas...,https://www.algemeiner.com/2026/02/19/two-men-spit-say-free-palestine-they-attempt-gain-access-jewish-center-dallas/,Algemeiner,Dion J. Pierre,2026-02-20T00:02:09,2026-02-20 00:46:15.593000,https://www.algemeiner.com/?p=765900
Door-to-Door Anti-Israel Boycott Campaigns in Britain Raise Alarm Bells Over Hostile Environment Toward Jews,"Across Britain, local Jewish communities are raising alarms bells over pro-Palestinian boycott activists going door-to-door to track residents who refuse...",https://www.algemeiner.com/2026/02/19/door-door-anti-israel-boycott-campaigns-britain-raise-alarm-bells-hostile-environment-jews/,Algemeiner,Ailin Vilches Arguello,2026-02-20T00:15:17,2026-02-20 00:46:15.592963,https://www.algemeiner.com/?p=766082
"Board of Peace shows ‘peacemaking is going to be effectively led by America,’ Tony Blair says","“Virtually all of the countries there today, they didn’t just turn up. They brought something to the table,” the board executive and former British prime minister told JNS. The post Board of Peace shows ‘peacemaking is going to be effectively led by America,’ Tony Blair says appeared first on JNS.org .",https://www.jns.org/board-of-peace-shows-peacemaking-is-going-to-be-effectively-led-by-america-tony-blair-says/,JNS,Mike Wagenheim,2026-02-19T23:16:38,2026-02-20 00:46:13.047428,https://www.jns.org/?p=641232
A Moment in Time: “Both/ And”,[&#8230;] The post A Moment in Time: “Both/ And” appeared first on Jewish Journal .,https://jewishjournal.com/commentary/blogs/387134/a-moment-in-time-both-and/,Jewish Journal,Rabbi Zach Shapiro,2026-02-19T23:51:52,2026-02-20 00:46:10.700849,https://jewishjournal.com/?p=387134
A Bisl Torah — Feeling Motivated?,We cannot ignore the extra soul God offers each week. The post A Bisl Torah — Feeling Motivated? appeared first on Jewish Journal .,https://jewishjournal.com/judaism/a-bisl-torah/387136/feeling-motivated/,Jewish Journal,Rabbi Nicole Guzik,2026-02-19T23:58:21,2026-02-20 00:46:10.700817,https://jewishjournal.com/?p=387136
What I Have is For You – A poem for Parsha Terumah,What I have is for you. Everything... The post What I Have is For You &#8211; A poem for Parsha Terumah appeared first on Jewish Journal .,https://jewishjournal.com/judaism/387061/what-i-have-is-for-you-a-poem-for-parsha-terumah/,Jewish Journal,Rick Lupert,2026-02-20T00:00:06,2026-02-20 00:46:10.700770,https://jewishjournal.com/?p=387061
Trump announces $17 billion in pledges for Gaza at inaugural Board of Peace confab,"Indonesia, Morocco, Kazakhstan, Kosovo, Albania agree to contribute to Gaza security force; Top official: Project hinges on disarmament of Hamas, which will soon be presented with proposal The post Trump announces $17 billion in pledges for Gaza at inaugural Board of Peace confab appeared first on The Times of Israel .",https://www.timesofisrael.com/trump-announces-17-billion-in-pledges-for-gaza-at-board-of-peaces-inaugural-confab/,Times of Israel,,2026-02-19T23:22:15,2026-02-20 00:46:07.756605,https://www.timesofisrael.com/?p=3758165&preview=true&preview_id=3758165
Trump said considering initial targeted attack on Iran to force its hand on nuclear deal,"WSJ says US president could ramp up strikes until Iranian regime is toppled or gives up its nuclear aspirations * Settler activists, including far-right MK, illegally cross into Gaza The post Trump said considering initial targeted attack on Iran to force its hand on nuclear deal appeared first on The Times of Israel .",https://www.timesofisrael.com/liveblog-february-20-2026/,Times of Israel,,2026-02-19T23:42:42,2026-02-20 00:46:07.756563,https://www.timesofisrael.com/?p=3758320
"High Court tells state to advance Western Wall egalitarian plaza upgrade, without further delays","Chief rabbis claim justices overstepped their authority with ruling, while Shas leader Aryeh Deri accuses them of trying to 'desecrate' Western Wall The post High Court tells state to advance Western Wall egalitarian plaza upgrade, without further delays appeared first on The Times of Israel .",https://www.timesofisrael.com/high-court-tells-state-to-advance-western-wall-egalitarian-plaza-upgrade-without-further-delays/,Times of Israel,,2026-02-20T00:24:33,2026-02-20 00:46:07.756515,https://www.timesofisrael.com/?p=3758286
Trump’s Board of Peace met. But can it follow through?,"When Donald Trump won the 2024 election, promising to bring peace to the Middle East, the open question was whether he would deliver a credible plan to end the war in Gaza and revive the momentum of the Abraham Accords or stage another round of deal-making theater. This week’s “Board of Peace” rollout suggests an... The post Trump’s Board of Peace met. But can it follow through? appeared first on The Forward .",https://forward.com/news/806608/trump-board-of-peace-gaza-palestinian/,The Forward,Jacob Kornbluh,2026-02-19T23:29:57,2026-02-20 00:46:05.572576,https://forward.com/?p=806608
Trump and Biden officials clash over campus antisemitism actions as federal investigation kicks off,"The first hearing held as part of a federal investigation into how the Trump administration has sought to counter campus antisemitism turned into a showdown between Democratic and Republican officials over how civil rights laws are being enforced. Craig Trainor, who ran civil rights investigations at the Education Department for most of last year, described... The post Trump and Biden officials clash over campus antisemitism actions as federal investigation kicks off appeared first on The Forward .",https://forward.com/news/antisemitism-decoded/806632/usccr-civil-rights-investigation/,The Forward,Arno Rosenfeld,2026-02-19T23:43:44,2026-02-20 00:46:05.572528,https://forward.com/?p=806632
"In JFNA’s first ‘State of the Jewish Union’ address, security and antisemitism loom large","(JTA) — Speaking from Washington, D.C., on Thursday, the president and CEO of the Jewish Federations of North America, Eric Fingerhut, laid out his assessment of the state of Jewish life in America. “The state of the Jewish union in America is strong, but it is being tested,” said Fingerhut. “We are united in our... The post In JFNA’s first ‘State of the Jewish Union’ address, security and antisemitism loom large appeared first on The Forward .",https://forward.com/fast-forward/806617/jfna-state-of-the-jewish-union-summary/,The Forward,Grace Gilson,2026-02-19T23:54:01,2026-02-20 00:46:05.572472,https://forward.com/?p=806617
Israeli freelancer platform Fiverr faces revenue drop after losing a third of its value amid AI fears,"The capital markets are concerned that Fiverr, which is traded on the New York Stock Exchange, will become irrelevant given developments in artificial intelligence technology. As of Wednesday, the company was trading at $11.33 per share, down from $19.68 at the beginning of the year",https://www.haaretz.com/israel-news/2026-02-20/ty-article/.premium/israeli-freelancer-platform-fiverr-expects-to-lose-up-to-12-of-its-revenue-in-2026/0000019c-7724-db1e-a3fd-f73f0fac0000,Haaretz,Itay Patya,2026-02-19T22:21:33,2026-02-19 23:15:42.970101,https://www.haaretz.com/israel-news/2026-02-20/ty-article/.premium/israeli-freelancer-platform-fiverr-expects-to-lose-up-to-12-of-its-revenue-in-2026/0000019c-7724-db1e-a3fd-f73f0fac0000
"On U2's new EP 'Days of Ash,' a song about late Palestinian activist Awdah Hathaleen follows Israeli poet Yehuda Amichai","The album features a recitation of Amichai's poem 'Wildpeace,' which precedes a song about late Palestinian activist Awdah Hathaleen, who was shot dead last year by a settler in the West Bank's South Hebron Hills: 'A peace without the big noise of beating swords into ploughshares, without words, without the thud of the heavy rubber stamp: let it be light'",https://www.haaretz.com/life/2026-02-20/ty-article/.premium/on-u2s-new-ep-days-of-ash-israeli-poet-prefaces-song-of-late-palestinian-activist/0000019c-77c3-d631-a3de-7fcf3f930000,Haaretz,Shay Ringel,2026-02-19T23:05:16,2026-02-19 23:15:42.970063,https://www.haaretz.com/life/2026-02-20/ty-article/.premium/on-u2s-new-ep-days-of-ash-israeli-poet-prefaces-song-of-late-palestinian-activist/0000019c-77c3-d631-a3de-7fcf3f930000
IHRA Definition of Antisemitism Advances Toward Approval in Two US States,"The International Holocaust Remembrance Alliance&#8217;s (IHRA) definition of antisemitism continues to make progress through state legislatures across the US, with...",https://www.algemeiner.com/2026/02/19/ihra-definition-antisemitism-advances-approval-two-us-states/,Algemeiner,Dion J. Pierre,2026-02-19T22:15:16,2026-02-19 23:15:08.226159,https://www.algemeiner.com/?p=766026
"Israel Prepares for ‘Extreme Scenario’ With Iran, Warns Regime Will Face ‘Unimaginable’ Response if Tehran Strikes","Amid escalating regional tensions, Israel has warned Iran that any attempt to attack the Jewish state will be met with...",https://www.algemeiner.com/2026/02/19/israel-prepares-extreme-scenario-iran-warns-regime-face-unimaginable-response-tehran-strikes/,Algemeiner,Ailin Vilches Arguello,2026-02-19T22:42:57,2026-02-19 23:15:08.226129,https://www.algemeiner.com/?p=766056
Green Party Congressional Candidate Vows to ‘De-Zionize’ US Government,"Former US Democratic Congresswoman Cynthia McKinney has launched a bid to return to Washington under the Green Party, unveiling a...",https://www.algemeiner.com/2026/02/19/green-party-congressional-candidate-vows-de-zionize-us-government/,Algemeiner,Corey Walker,2026-02-19T23:07:42,2026-02-19 23:15:08.226087,https://www.algemeiner.com/?p=766064
"Iran has ‘10, 15 days, pretty much maximum’ to reach deal, Trump says","“We may have to take it a step further, or we may not. Maybe we’re gonna make a deal,” the president said. “You’re gonna be finding out over the next probably 10 days.” The post Iran has ‘10, 15 days, pretty much maximum’ to reach deal, Trump says appeared first on JNS.org .",https://www.jns.org/iran-has-10-15-days-pretty-much-maximum-to-reach-deal-trump-says/,JNS,,2026-02-19T22:13:36,2026-02-19 23:15:05.823678,https://www.jns.org/?p=641224
Code Pink takes credit after Bari Weiss event at UCLA scrapped,"The “was made by the speaker’s team, not UCLA,” the school’s associate vice chancellor for campus and community safety told JNS. The post Code Pink takes credit after Bari Weiss event at UCLA scrapped appeared first on JNS.org .",https://www.jns.org/code-pink-takes-credit-after-bari-weiss-event-at-ucla-scrapped/,JNS,Aaron Bandler,2026-02-19T23:02:18,2026-02-19 23:15:05.823625,https://www.jns.org/?p=641228
Improvise As Did the Covenant Code,[&#8230;] The post Improvise As Did the Covenant Code appeared first on Jewish Journal .,https://jewishjournal.com/spiritual/poetry/387131/improvise-as-did-the-covenant-code/,Jewish Journal,Gershon Hepner,2026-02-19T22:45:30,2026-02-19 23:15:03.518309,https://jewishjournal.com/?p=387131
Staffers’ anti-Israel posts continue to haunt NYC Mayor Zohran Mamdani,"Plus, Jewish Voice for Peace Action backs a Columbia encampment organizer for Congress. -- The post Staffers’ anti-Israel posts continue to haunt NYC Mayor Zohran Mamdani appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2026/02/19/ny/staffers-anti-israel-posts-continue-to-haunt-nyc-mayor-zohran-mamdani,JTA,New York Jewish Week Staff,2026-02-19T16:59:55,2026-02-19 23:14:56.753851,https://www.jta.org/?p=1896998
"TORAH | In Minneapolis, citizens built a different kind of sanctuary","The&#160;Torah column&#160;is supported by a generous donation from Eve Gordon-Ramek in memory of Kenneth Gordon. TerumahExodus 25:1–27:19 On a trip to Minneapolis in late January, this week’s Torah portion came [&#8230;]",https://jweekly.com/2026/02/19/in-minneapolis-average-citizens-built-a-sanctuary-of-a-different-kind/,J. Weekly,Rabbi Amy Eilberg,2026-02-19T23:09:34,2026-02-19 23:14:52.150487,https://jweekly.com/?p=299428
NOSH | Hamantaschen meets coffee cake: A new Purim treat,"Food coverage is supported by a generous donation from Susan and Moses Libitzky. My father has a passion for all things poppy seed, always seeking out the biggest and best [&#8230;]",https://jweekly.com/2026/02/19/move-over-hamantaschen-try-poppy-seed-coffee-cake-as-a-purim-treat/,J. Weekly,Micah Siva,2026-02-19T23:14:29,2026-02-19 23:14:52.150440,https://jweekly.com/?p=299424
Why Gadi Eisenkot is better off without media training,"Gadi Eisenkot says he has resisted advice until now to adopt the performative, populist style of behavior that informs Israeli politics today. 'I devote thought to words and I value words,' he says. He must continue to do so",https://www.haaretz.com/opinion/2026-02-19/ty-article-opinion/.highlight/why-gadi-eisenkot-is-better-off-without-media-training/0000019c-4e54-d447-a59d-6f549b280000,Haaretz,Alon Idan,2026-02-19T21:15:32,2026-02-19 22:14:26.292635,https://www.haaretz.com/opinion/2026-02-19/ty-article-opinion/.highlight/why-gadi-eisenkot-is-better-off-without-media-training/0000019c-4e54-d447-a59d-6f549b280000
"Oxfam to halt Gaza aid over Israeli NGO Rules, as ex-CEO alleges pressure to say 'genocide'",Oxfam will cease its Gaza operations after Israel's Diaspora Affairs Ministry revoked the registration of 37 NGOs for non-compliance with new rules. Oxfam refused to submit employee data due to humanitarian and data protection principles,https://www.haaretz.com/israel-news/2026-02-19/ty-article/oxfam-to-halt-gaza-aid-over-israeli-ngo-rules-as-ex-ceo-alleges-pressure-to-say-genocide/0000019c-76a8-d631-a3de-7fac65b60000,Haaretz,Linda Dayan,2026-02-19T21:30:52,2026-02-19 22:14:26.292585,https://www.haaretz.com/israel-news/2026-02-19/ty-article/oxfam-to-halt-gaza-aid-over-israeli-ngo-rules-as-ex-ceo-alleges-pressure-to-say-genocide/0000019c-76a8-d631-a3de-7fac65b60000
"'When memories of the Gaza war resurfaced, I left them behind on the road in Chile'","This week at Ben-Gurion Airport: An Israeli reservist who served in Gaza processes her experience on a three-month motorcycle trip, and a Mexican tourist who dared to do things in Israel he would never try back home",https://www.haaretz.com/israel-news/holylandings/2026-02-20/ty-article-magazine/.highlight/when-memories-of-the-gaza-war-resurfaced-i-left-them-on-the-road-in-chile/0000019c-77c3-d631-a3de-7fcf05e30000,Haaretz,Mae Palty,2026-02-19T22:01:29,2026-02-19 22:14:26.292552,https://www.haaretz.com/israel-news/holylandings/2026-02-20/ty-article-magazine/.highlight/when-memories-of-the-gaza-war-resurfaced-i-left-them-on-the-road-in-chile/0000019c-77c3-d631-a3de-7fcf05e30000
"Trump tells Board of Peace: 'You'll know about Iran deal in the next, probably, 10 days'","The president added later that the United States is 'going to make a deal or get a deal one way or the other,' adding, '15 days. Pretty much maximum.' Later on Thursday, the Wall Street Journal reported that Trump is considering a limited preliminary strike on Iran to pressure it into a deal",https://www.haaretz.com/middle-east-news/iran/2026-02-20/ty-article/trump-tells-board-of-peace-youll-know-about-iran-deal-in-the-next-probably-10-days/0000019c-76a9-d6cd-addd-feebfc090000,Haaretz,Ben Samuels,2026-02-19T22:06:54,2026-02-19 22:14:26.292512,https://www.haaretz.com/middle-east-news/iran/2026-02-20/ty-article/trump-tells-board-of-peace-youll-know-about-iran-deal-in-the-next-probably-10-days/0000019c-76a9-d6cd-addd-feebfc090000
"Israeli Christian Leader: Tucker Carlson ‘Doesn’t Want the Truth,’ Endangers Christians Elsewhere by Lying About Israel",Firebrand podcaster Tucker Carlson drew a barrage of heat from Israelis after claiming he was &#8220;detained and interrogated&#8221; during a...,https://www.algemeiner.com/2026/02/19/israeli-christian-leader-tucker-carlson-doesnt-want-truth-endangers-christians-elsewhere-lying-israel/,Algemeiner,Debbie Weiss,2026-02-19T21:51:11,2026-02-19 22:14:21.330734,https://www.algemeiner.com/?p=766072
"Evangelical self-confidence, anxiety about wider culture at Judeo-Christian Zionist event","Growing opposition to Israel on the political right is “serious, but thank God it’s not really an evangelical problem,” Rev. Johnnie Moore told JNS. The post Evangelical self-confidence, anxiety about wider culture at Judeo-Christian Zionist event appeared first on JNS.org .",https://www.jns.org/evangelical-self-confidence-anxiety-about-wider-culture-at-judeo-christian-zionist-event/,JNS,Andrew Bernard,2026-02-19T21:25:15,2026-02-19 22:14:18.718871,https://www.jns.org/?p=641206
DePaul University investigating ‘inexcusable’ harassment of Jewish students at Chicago cafe,"The incident shows how vital it is students are “allowed to be visibly, proudly Jewish without fear,” the executive director of Metro Chicago Hillel told JNS. The post DePaul University investigating ‘inexcusable’ harassment of Jewish students at Chicago cafe appeared first on JNS.org .",https://www.jns.org/depaul-university-investigating-inexcusable-harassment-of-jewish-students-at-chicago-cafe/,JNS,,2026-02-19T22:09:28,2026-02-19 22:14:18.718815,https://www.jns.org/?p=641220
Former UK prince Andrew released after arrest over Epstein-related misconduct,"His brother, King Charles, says authorities have the family's 'full and wholehearted support and cooperation' amid allegations he sent sex trafficker classified government reports The post Former UK prince Andrew released after arrest over Epstein-related misconduct appeared first on The Times of Israel .",https://www.timesofisrael.com/former-uk-prince-andrew-released-after-arrest-over-epstein-related-misconduct/,Times of Israel,,2026-02-19T21:14:48,2026-02-19 22:14:14.173132,https://www.timesofisrael.com/?p=3758258
"Trump warns Iran of ‘bad things’ if no deal made, sets deadline of 10-15 days","US president urges Iranians to reach a 'meaningful' deal, stresses Tehran can't have nuclear weapons; Israel said on alert for Iranian preemptive attack The post Trump warns Iran of &#8216;bad things&#8217; if no deal made, sets deadline of 10-15 days appeared first on The Times of Israel .",https://www.timesofisrael.com/trump-says-hell-make-decision-on-iran-strike-in-10-to-15-days/,Times of Israel,,2026-02-19T21:24:36,2026-02-19 22:14:14.173084,https://www.timesofisrael.com/?p=3758198
Israel’s High Court sides with egalitarian prayer advocates in long-running Western Wall dispute,"(JTA) — Israel’s highest court has delivered a unanimous rebuke to state and municipal authorities over long-stalled plans to upgrade the Western Wall’s egalitarian prayer section, intensifying a dispute that has come to symbolize broader tensions over religious pluralism in Israel. In a decision issued Thursday, an expanded seven-justice panel of the High Court of... The post Israel’s High Court sides with egalitarian prayer advocates in long-running Western Wall dispute appeared first on The Forward .",https://forward.com/fast-forward/806473/israels-high-court-sides-with-egalitarian-prayer-advocates-in-long-running-western-wall-dispute/,The Forward,Asaf Elia-Shalev,2026-02-19T22:07:00,2026-02-19 22:14:11.945954,https://forward.com/?p=806473
"In JFNA’s first ‘State of the Jewish Union’ address, security and antisemitism loom large","“The state of the Jewish union in America is strong, but it is being tested,” said Eric Fingerhut, the president and CEO of the Jewish Federations of North America. -- The post In JFNA’s first ‘State of the Jewish Union’ address, security and antisemitism loom large appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2026/02/19/united-states/in-jfnas-first-state-of-the-jewish-union-address-security-and-antisemitism-loom-large,JTA,Grace Gilson,2026-02-19T22:09:06,2026-02-19 22:14:09.400832,https://www.jta.org/?p=1897012
"U2 album includes Amichai poem, tribute to slain activist Hathaleen","(JTA) — U2 frontman Bono delivered sharp criticism of Israeli Prime Minister Benjamin Netanyahu and lavish praise on Jewish tradition in an interview released Wednesday alongside the band’s new EP, [&#8230;]",https://jweekly.com/2026/02/19/u2-album-includes-yehuda-amichai-poem-tribute-to-slain-activist-awdah-hathaleen/,J. Weekly,Grace Gilson,2026-02-19T21:27:16,2026-02-19 22:14:04.739871,https://jweekly.com/?p=299398
Israel's High Court sides with egalitarians in Western Wall dispute,"(JTA) — Israel’s highest court has delivered a unanimous rebuke to state and municipal authorities over long-stalled plans to upgrade the Western Wall’s egalitarian prayer section, intensifying a dispute that [&#8230;]",https://jweekly.com/2026/02/19/israels-high-court-sides-with-egalitarian-prayer-advocates-in-long-running-western-wall-dispute/,J. Weekly,Asaf Elia-Shalev,2026-02-19T21:33:33,2026-02-19 22:14:04.739824,https://jweekly.com/?p=299402
